,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1859179938,800,1,8,292.0,28,0,275.0,32,12,379.0,28,0,278.0,29,10
1,771559668,800,1,8,309.0,20,0,259.0,25,13,316.0,26,0,236.0,28,6
2,-1632853026,800,1,8,670.0,21,0,254.0,17,15,410.0,19,0,428.0,19,10
3,918085826,800,1,8,287.0,26,0,257.0,23,4,291.0,24,0,228.0,24,4
4,2016353273,800,1,8,837.0,44,0,251.0,11,18,327.0,12,0,258.0,14,7
5,-355807524,800,1,8,323.0,18,0,260.0,24,17,324.0,28,0,302.0,28,18
6,-1093305587,800,1,8,299.0,17,0,253.0,28,8,289.0,35,0,271.0,32,8
7,1905985713,800,1,8,859.0,16,0,254.0,15,17,672.0,15,0,231.0,13,8
8,-285706529,800,1,8,313.0,11,0,436.0,26,13,447.0,30,0,254.0,29,6
9,-1822077688,800,1,8,318.0,16,0,252.0,21,18,253.0,23,0,264.0,20,10
10,2085636527,800,1,8,301.0,18,0,248.0,28,21,301.0,29,0,307.0,29,9
11,1444603353,800,1,8,307.0,27,0,274.0,26,16,293.0,24,0,441.0,26,5
12,1687914763,800,1,8,288.0,19,0,443.0,12,15,318.0,10,0,469.0,12,15
13,-121322837,800,1,8,374.0,17,0,266.0,10,19,313.0,11,0,254.0,11,12
14,-1749029417,800,1,8,343.0,14,0,287.0,25,16,516.0,28,0,284.0,29,12
15,82544987,800,1,8,318.0,32,0,250.0,17,23,322.0,16,0,318.0,22,8
16,-1685074669,800,1,8,318.0,31,0,428.0,29,12,323.0,32,0,270.0,31,18
17,379837204,800,1,8,904.0,13,0,240.0,23,14,440.0,21,0,319.0,24,9
18,-895843939,800,1,8,724.0,24,0,260.0,20,21,419.0,17,0,276.0,19,11
19,621186560,800,1,8,641.0,19,0,264.0,27,16,455.0,29,0,275.0,26,11
20,-1760854242,800,1,8,315.0,25,0,323.0,23,20,476.0,23,0,289.0,22,5
21,-693074706,800,1,8,318.0,29,0,454.0,29,21,527.0,29,0,314.0,29,6
22,-512956968,800,1,8,437.0,25,0,215.0,31,12,298.0,31,0,315.0,30,11
23,520918898,800,1,8,319.0,30,0,309.0,35,12,296.0,33,0,246.0,30,11
24,1240092700,800,1,8,1302.0,27,0,254.0,23,20,869.0,19,0,271.0,21,8
25,2134387486,800,1,8,288.0,18,0,419.0,16,6,280.0,24,0,254.0,21,7
26,-687641284,800,1,8,289.0,23,0,290.0,27,21,302.0,23,0,255.0,25,14
27,-182035974,800,1,8,283.0,28,0,463.0,22,12,444.0,24,0,263.0,19,6
28,1392338781,800,1,8,349.0,28,0,468.0,14,22,286.0,16,0,288.0,15,15
29,1755972799,800,1,8,961.0,15,0,249.0,21,11,319.0,23,0,286.0,21,9
30,-1378603504,800,1,8,295.0,22,0,256.0,34,8,331.0,28,0,469.0,26,9
31,1143800017,800,1,8,440.0,16,0,436.0,12,16,957.0,24,0,330.0,12,16
32,-1835382053,800,1,8,313.0,24,0,317.0,26,15,383.0,27,0,255.0,24,10
33,-988980049,800,1,8,589.0,21,0,282.0,34,20,448.0,33,0,319.0,37,10
34,86974239,800,1,8,298.0,18,0,445.0,52,10,257.0,53,0,254.0,47,8
35,-971619732,800,1,8,312.0,18,0,259.0,19,15,319.0,24,0,252.0,18,18
36,-2026692909,800,1,8,397.0,22,0,457.0,20,17,298.0,20,0,311.0,23,5
37,651299520,800,1,8,287.0,21,0,443.0,24,22,327.0,27,0,276.0,28,10
38,-371005849,800,1,8,855.0,24,0,450.0,24,17,760.0,23,0,281.0,23,7
39,-2101908778,800,1,8,303.0,18,0,275.0,38,8,605.0,46,0,318.0,44,9
40,1710344285,800,1,8,301.0,29,0,450.0,14,20,315.0,15,0,259.0,14,8
41,-450751775,800,1,8,284.0,25,0,315.0,21,26,611.0,21,0,852.0,25,22
42,-2019324191,800,1,8,700.0,20,0,256.0,20,18,520.0,17,0,237.0,17,10
43,-873841331,800,1,8,298.0,26,0,320.0,20,21,243.0,20,0,253.0,21,9
44,-569982510,800,1,8,537.0,22,0,440.0,26,21,504.0,25,0,273.0,25,7
45,1337925576,800,1,8,305.0,15,0,210.0,14,22,320.0,14,0,207.0,13,22
46,489069247,800,1,8,770.0,21,0,262.0,23,15,484.0,26,0,252.0,28,10
47,1870690458,800,1,8,321.0,21,0,319.0,19,15,309.0,17,0,231.0,18,14
48,2145115009,800,1,8,333.0,51,0,464.0,25,16,288.0,22,0,252.0,21,10
49,399688784,800,1,8,328.0,20,0,253.0,25,14,302.0,27,0,443.0,20,8
